basin	model	experiment	variant	year	total_tc	rate_per_year_per_realization
NA	CanESM5	ssp245	r1i1p1f1	2062	1343	13.430000
NA	CanESM5	ssp245	r1i1p1f1	2063	83	0.830000
NA	CanESM5	ssp245	r1i1p1f1	2064	674	6.740000
NA	CanESM5	ssp245	r1i1p1f1	2065	717	7.170000
NA	CanESM5	ssp245	r1i1p1f1	2066	812	8.120000
NA	CanESM5	ssp245	r1i1p1f1	2067	718	7.180000
NA	CanESM5	ssp245	r1i1p1f1	2068	1029	10.290000
NA	CanESM5	ssp245	r1i1p1f1	2069	821	8.210000
NA	CanESM5	ssp245	r1i1p1f1	2070	1052	10.520000
NA	CanESM5	ssp245	r1i1p1f1	2071	1157	11.570000
NA	CanESM5	ssp245	r1i1p1f1	2072	750	7.500000
NA	CanESM5	ssp245	r1i1p1f1	2073	503	5.030000
NA	CanESM5	ssp245	r1i1p1f1	2074	601	6.010000
NA	CanESM5	ssp245	r1i1p1f1	2075	945	9.450000
NA	CanESM5	ssp245	r1i1p1f1	2076	958	9.580000
NA	CanESM5	ssp245	r1i1p1f1	2077	1055	10.550000
NA	CanESM5	ssp245	r1i1p1f1	2078	1199	11.990000
NA	CanESM5	ssp245	r1i1p1f1	2079	395	3.950000
NA	CanESM5	ssp245	r1i1p1f1	2080	771	7.710000
NA	CanESM5	ssp245	r1i1p1f1	2081	937	9.370000
NA	CanESM5	ssp245	r1i1p1f1	2082	764	7.640000
NA	CanESM5	ssp245	r1i1p1f1	2083	774	7.740000
NA	CanESM5	ssp245	r1i1p1f1	2084	299	2.990000
NA	CanESM5	ssp245	r1i1p1f1	2085	408	4.080000
NA	CanESM5	ssp245	r1i1p1f1	2086	625	6.250000
NA	CanESM5	ssp245	r1i1p1f1	2087	623	6.230000
NA	CanESM5	ssp245	r1i1p1f1	2088	1290	12.900000
NA	CanESM5	ssp245	r1i1p1f1	2089	803	8.030000
NA	CanESM5	ssp245	r1i1p1f1	2090	816	8.160000
NA	CanESM5	ssp245	r1i1p1f1	2091	1096	10.960000
NA	CanESM5	ssp245	r1i1p1f1	2092	613	6.130000
NA	CanESM5	ssp245	r1i1p1f1	2093	1127	11.270000
NA	CanESM5	ssp245	r1i1p1f1	2094	640	6.400000
NA	CanESM5	ssp245	r1i1p1f1	2095	914	9.140000
NA	CanESM5	ssp245	r1i1p1f1	2096	714	7.140000
NA	CanESM5	ssp245	r1i1p1f1	2097	949	9.490000
NA	CanESM5	ssp245	r1i1p1f1	2098	865	8.650000
NA	CanESM5	ssp245	r1i1p1f1	2099	398	3.980000
NA	CanESM5	ssp585	r1i1p1f1	2015	633	6.330000
NA	CanESM5	ssp585	r1i1p1f1	2016	337	3.370000
NA	CanESM5	ssp585	r1i1p1f1	2017	274	2.740000
NA	CanESM5	ssp585	r1i1p1f1	2018	698	6.980000
NA	CanESM5	ssp585	r1i1p1f1	2019	846	8.460000
NA	CanESM5	ssp585	r1i1p1f1	2020	912	9.120000
NA	CanESM5	ssp585	r1i1p1f1	2021	975	9.750000
NA	CanESM5	ssp585	r1i1p1f1	2022	951	9.510000
NA	CanESM5	ssp585	r1i1p1f1	2023	610	6.100000
NA	CanESM5	ssp585	r1i1p1f1	2024	992	9.920000
NA	CanESM5	ssp585	r1i1p1f1	2025	975	9.750000
NA	CanESM5	ssp585	r1i1p1f1	2026	654	6.540000
NA	CanESM5	ssp585	r1i1p1f1	2027	890	8.900000
NA	CanESM5	ssp585	r1i1p1f1	2028	826	8.260000
NA	CanESM5	ssp585	r1i1p1f1	2029	507	5.070000
NA	CanESM5	ssp585	r1i1p1f1	2030	801	8.010000
NA	CanESM5	ssp585	r1i1p1f1	2031	677	6.770000
NA	CanESM5	ssp585	r1i1p1f1	2032	191	1.910000
NA	CanESM5	ssp585	r1i1p1f1	2033	903	9.030000
NA	CanESM5	ssp585	r1i1p1f1	2034	787	7.870000
NA	CanESM5	ssp585	r1i1p1f1	2035	713	7.130000
NA	CanESM5	ssp585	r1i1p1f1	2036	907	9.070000
NA	CanESM5	ssp585	r1i1p1f1	2037	1022	10.220000
NA	CanESM5	ssp585	r1i1p1f1	2038	597	5.970000
NA	CanESM5	ssp585	r1i1p1f1	2039	415	4.150000
NA	CanESM5	ssp585	r1i1p1f1	2040	800	8.000000
NA	CanESM5	ssp585	r1i1p1f1	2041	656	6.560000
NA	CanESM5	ssp585	r1i1p1f1	2042	937	9.370000
NA	CanESM5	ssp585	r1i1p1f1	2043	616	6.160000
NA	CanESM5	ssp585	r1i1p1f1	2044	690	6.900000
NA	CanESM5	ssp585	r1i1p1f1	2045	796	7.960000
NA	CanESM5	ssp585	r1i1p1f1	2046	576	5.760000
NA	CanESM5	ssp585	r1i1p1f1	2047	999	9.990000
NA	CanESM5	ssp585	r1i1p1f1	2048	722	7.220000
NA	CanESM5	ssp585	r1i1p1f1	2049	1101	11.010000
NA	CanESM5	ssp585	r1i1p1f1	2050	913	9.130000
NA	CanESM5	ssp585	r1i1p1f1	2051	1015	10.150000
NA	CanESM5	ssp585	r1i1p1f1	2052	613	6.130000
NA	CanESM5	ssp585	r1i1p1f1	2053	1220	12.200000
NA	CanESM5	ssp585	r1i1p1f1	2054	210	2.100000
NA	CanESM5	ssp585	r1i1p1f1	2055	314	3.140000
NA	CanESM5	ssp585	r1i1p1f1	2056	488	4.880000
NA	CanESM5	ssp585	r1i1p1f1	2057	596	5.960000
NA	CanESM5	ssp585	r1i1p1f1	2058	830	8.300000
NA	CanESM5	ssp585	r1i1p1f1	2059	867	8.670000
NA	CanESM5	ssp585	r1i1p1f1	2060	724	7.240000
NA	CanESM5	ssp585	r1i1p1f1	2061	793	7.930000
NA	CanESM5	ssp585	r1i1p1f1	2062	693	6.930000
NA	CanESM5	ssp585	r1i1p1f1	2063	1250	12.500000
NA	CanESM5	ssp585	r1i1p1f1	2064	722	7.220000
NA	CanESM5	ssp585	r1i1p1f1	2065	784	7.840000
NA	CanESM5	ssp585	r1i1p1f1	2066	260	2.600000
NA	CanESM5	ssp585	r1i1p1f1	2067	1122	11.220000
NA	CanESM5	ssp585	r1i1p1f1	2068	261	2.610000
NA	CanESM5	ssp585	r1i1p1f1	2069	825	8.250000
NA	CanESM5	ssp585	r1i1p1f1	2070	481	4.810000
NA	CanESM5	ssp585	r1i1p1f1	2071	907	9.070000
NA	CanESM5	ssp585	r1i1p1f1	2072	1094	10.940000
NA	CanESM5	ssp585	r1i1p1f1	2073	328	3.280000
NA	CanESM5	ssp585	r1i1p1f1	2074	526	5.260000
NA	CanESM5	ssp585	r1i1p1f1	2075	865	8.650000
NA	CanESM5	ssp585	r1i1p1f1	2076	400	4.000000
NA	CanESM5	ssp585	r1i1p1f1	2077	203	2.030000
NA	CanESM5	ssp585	r1i1p1f1	2078	733	7.330000
NA	CanESM5	ssp585	r1i1p1f1	2079	455	4.550000
NA	CanESM5	ssp585	r1i1p1f1	2080	610	6.100000
NA	CanESM5	ssp585	r1i1p1f1	2081	1008	10.080000
NA	CanESM5	ssp585	r1i1p1f1	2082	578	5.780000
NA	CanESM5	ssp585	r1i1p1f1	2083	794	7.940000
NA	CanESM5	ssp585	r1i1p1f1	2084	482	4.820000
NA	CanESM5	ssp585	r1i1p1f1	2085	485	4.850000
NA	CanESM5	ssp585	r1i1p1f1	2086	399	3.990000
NA	CanESM5	ssp585	r1i1p1f1	2087	391	3.910000
NA	CanESM5	ssp585	r1i1p1f1	2088	627	6.270000
NA	CanESM5	ssp585	r1i1p1f1	2089	905	9.050000
NA	CanESM5	ssp585	r1i1p1f1	2090	669	6.690000
NA	CanESM5	ssp585	r1i1p1f1	2091	530	5.300000
NA	CanESM5	ssp585	r1i1p1f1	2092	662	6.620000
NA	CanESM5	ssp585	r1i1p1f1	2093	819	8.190000
NA	CanESM5	ssp585	r1i1p1f1	2094	292	2.920000
NA	CanESM5	ssp585	r1i1p1f1	2095	415	4.150000
NA	CanESM5	ssp585	r1i1p1f1	2096	737	7.370000
NA	CanESM5	ssp585	r1i1p1f1	2097	0	0.000000
NA	CanESM5	ssp585	r1i1p1f1	2098	616	6.160000
NA	CanESM5	ssp585	r1i1p1f1	2099	206	2.060000
NA	EC-Earth3	historical	r1i1p1f1	1980	572	5.720000
NA	EC-Earth3	historical	r1i1p1f1	1981	509	5.090000
NA	EC-Earth3	historical	r1i1p1f1	1982	602	6.020000
NA	EC-Earth3	historical	r1i1p1f1	1983	525	5.250000
NA	EC-Earth3	historical	r1i1p1f1	1984	624	6.240000
NA	EC-Earth3	historical	r1i1p1f1	1985	868	8.680000
NA	EC-Earth3	historical	r1i1p1f1	1986	819	8.190000
NA	EC-Earth3	historical	r1i1p1f1	1987	1156	11.560000
NA	EC-Earth3	historical	r1i1p1f1	1988	653	6.530000
NA	EC-Earth3	historical	r1i1p1f1	1989	199	1.990000
NA	EC-Earth3	historical	r1i1p1f1	1990	322	3.220000
NA	EC-Earth3	historical	r1i1p1f1	1991	523	5.230000
NA	EC-Earth3	historical	r1i1p1f1	1992	723	7.230000
NA	EC-Earth3	historical	r1i1p1f1	1993	889	8.890000
NA	EC-Earth3	historical	r1i1p1f1	1994	438	4.380000
NA	EC-Earth3	historical	r1i1p1f1	1995	595	5.950000
NA	EC-Earth3	historical	r1i1p1f1	1996	607	6.070000
NA	EC-Earth3	historical	r1i1p1f1	1997	679	6.790000
NA	EC-Earth3	historical	r1i1p1f1	1998	794	7.940000
NA	EC-Earth3	historical	r1i1p1f1	1999	388	3.880000
NA	EC-Earth3	historical	r1i1p1f1	2000	297	2.970000
NA	EC-Earth3	historical	r1i1p1f1	2001	1303	13.030000
NA	EC-Earth3	historical	r1i1p1f1	2002	682	6.820000
NA	EC-Earth3	historical	r1i1p1f1	2003	939	9.390000
NA	EC-Earth3	historical	r1i1p1f1	2004	581	5.810000
NA	EC-Earth3	historical	r1i1p1f1	2005	100	1.000000
NA	EC-Earth3	historical	r1i1p1f1	2006	689	6.890000
NA	EC-Earth3	historical	r1i1p1f1	2007	753	7.530000
NA	EC-Earth3	historical	r1i1p1f1	2008	817	8.170000
NA	EC-Earth3	historical	r1i1p1f1	2009	702	7.020000
NA	EC-Earth3	historical	r1i1p1f1	2010	1037	10.370000
NA	EC-Earth3	historical	r1i1p1f1	2011	1237	12.370000
NA	EC-Earth3	historical	r1i1p1f1	2012	847	8.470000
NA	EC-Earth3	historical	r1i1p1f1	2013	998	9.980000
NA	EC-Earth3	historical	r1i1p1f1	2014	860	8.600000
NA	EC-Earth3	ssp245	r1i1p1f1	2015	709	7.090000
NA	EC-Earth3	ssp245	r1i1p1f1	2016	976	9.760000
NA	EC-Earth3	ssp245	r1i1p1f1	2017	602	6.020000
NA	EC-Earth3	ssp245	r1i1p1f1	2018	590	5.900000
NA	EC-Earth3	ssp245	r1i1p1f1	2019	791	7.910000
NA	EC-Earth3	ssp245	r1i1p1f1	2020	798	7.980000
NA	EC-Earth3	ssp245	r1i1p1f1	2021	556	5.560000
NA	EC-Earth3	ssp245	r1i1p1f1	2022	320	3.200000
NA	EC-Earth3	ssp245	r1i1p1f1	2023	697	6.970000
NA	EC-Earth3	ssp245	r1i1p1f1	2024	1237	12.370000
NA	EC-Earth3	ssp245	r1i1p1f1	2025	1183	11.830000
NA	EC-Earth3	ssp245	r1i1p1f1	2026	1033	10.330000
NA	EC-Earth3	ssp245	r1i1p1f1	2027	908	9.080000
NA	EC-Earth3	ssp245	r1i1p1f1	2028	770	7.700000
NA	EC-Earth3	ssp245	r1i1p1f1	2029	1123	11.230000
NA	EC-Earth3	ssp245	r1i1p1f1	2030	596	5.960000
NA	EC-Earth3	ssp245	r1i1p1f1	2031	801	8.010000
NA	EC-Earth3	ssp245	r1i1p1f1	2032	969	9.690000
NA	EC-Earth3	ssp245	r1i1p1f1	2033	901	9.010000
NA	EC-Earth3	ssp245	r1i1p1f1	2034	1160	11.600000
NA	EC-Earth3	ssp245	r1i1p1f1	2035	474	4.740000
NA	EC-Earth3	ssp245	r1i1p1f1	2036	692	6.920000
NA	EC-Earth3	ssp245	r1i1p1f1	2037	1025	10.250000
NA	EC-Earth3	ssp245	r1i1p1f1	2038	1148	11.480000
NA	EC-Earth3	ssp245	r1i1p1f1	2039	990	9.900000
NA	EC-Earth3	ssp245	r1i1p1f1	2040	903	9.030000
NA	EC-Earth3	ssp245	r1i1p1f1	2041	1112	11.120000
NA	EC-Earth3	ssp245	r1i1p1f1	2042	683	6.830000
NA	EC-Earth3	ssp245	r1i1p1f1	2043	620	6.200000
NA	EC-Earth3	ssp245	r1i1p1f1	2044	690	6.900000
NA	EC-Earth3	ssp245	r1i1p1f1	2045	298	2.980000
NA	EC-Earth3	ssp245	r1i1p1f1	2046	841	8.410000
NA	EC-Earth3	ssp245	r1i1p1f1	2047	208	2.080000
NA	EC-Earth3	ssp245	r1i1p1f1	2048	1151	11.510000
NA	EC-Earth3	ssp245	r1i1p1f1	2049	788	7.880000
NA	EC-Earth3	ssp245	r1i1p1f1	2050	1080	10.800000
NA	EC-Earth3	ssp245	r1i1p1f1	2051	904	9.040000
NA	EC-Earth3	ssp245	r1i1p1f1	2052	536	5.360000
NA	EC-Earth3	ssp245	r1i1p1f1	2053	1032	10.320000
NA	EC-Earth3	ssp245	r1i1p1f1	2054	823	8.230000
NA	EC-Earth3	ssp245	r1i1p1f1	2055	708	7.080000
NA	EC-Earth3	ssp245	r1i1p1f1	2056	482	4.820000
NA	EC-Earth3	ssp245	r1i1p1f1	2057	807	8.070000
NA	EC-Earth3	ssp245	r1i1p1f1	2058	455	4.550000
NA	EC-Earth3	ssp245	r1i1p1f1	2059	793	7.930000
NA	EC-Earth3	ssp245	r1i1p1f1	2060	580	5.800000
NA	EC-Earth3	ssp245	r1i1p1f1	2061	696	6.960000
NA	EC-Earth3	ssp245	r1i1p1f1	2062	598	5.980000
NA	EC-Earth3	ssp245	r1i1p1f1	2063	1193	11.930000
NA	EC-Earth3	ssp245	r1i1p1f1	2064	772	7.720000
NA	EC-Earth3	ssp245	r1i1p1f1	2065	737	7.370000
NA	EC-Earth3	ssp245	r1i1p1f1	2066	766	7.660000
NA	EC-Earth3	ssp245	r1i1p1f1	2067	527	5.270000
NA	EC-Earth3	ssp245	r1i1p1f1	2068	713	7.130000
NA	EC-Earth3	ssp245	r1i1p1f1	2069	565	5.650000
NA	EC-Earth3	ssp245	r1i1p1f1	2070	483	4.830000
NA	EC-Earth3	ssp245	r1i1p1f1	2071	478	4.780000
NA	EC-Earth3	ssp245	r1i1p1f1	2072	308	3.080000
NA	EC-Earth3	ssp245	r1i1p1f1	2073	729	7.290000
NA	EC-Earth3	ssp245	r1i1p1f1	2074	968	9.680000
NA	EC-Earth3	ssp245	r1i1p1f1	2075	1001	10.010000
NA	EC-Earth3	ssp245	r1i1p1f1	2076	557	5.570000
NA	EC-Earth3	ssp245	r1i1p1f1	2077	428	4.280000
NA	EC-Earth3	ssp245	r1i1p1f1	2078	1360	13.600000
NA	EC-Earth3	ssp245	r1i1p1f1	2079	881	8.810000
NA	EC-Earth3	ssp245	r1i1p1f1	2080	696	6.960000
NA	EC-Earth3	ssp245	r1i1p1f1	2081	201	2.010000
NA	EC-Earth3	ssp245	r1i1p1f1	2082	655	6.550000
NA	EC-Earth3	ssp245	r1i1p1f1	2083	539	5.390000
NA	EC-Earth3	ssp245	r1i1p1f1	2084	821	8.210000
NA	EC-Earth3	ssp245	r1i1p1f1	2085	688	6.880000
NA	EC-Earth3	ssp245	r1i1p1f1	2086	1163	11.630000
NA	EC-Earth3	ssp245	r1i1p1f1	2087	484	4.840000
NA	EC-Earth3	ssp245	r1i1p1f1	2088	483	4.830000
NA	EC-Earth3	ssp245	r1i1p1f1	2089	1455	14.550000
NA	EC-Earth3	ssp245	r1i1p1f1	2090	629	6.290000
NA	EC-Earth3	ssp245	r1i1p1f1	2091	691	6.910000
NA	EC-Earth3	ssp245	r1i1p1f1	2092	1018	10.180000
NA	EC-Earth3	ssp245	r1i1p1f1	2093	492	4.920000
NA	EC-Earth3	ssp245	r1i1p1f1	2094	428	4.280000
NA	EC-Earth3	ssp245	r1i1p1f1	2095	495	4.950000
NA	EC-Earth3	ssp245	r1i1p1f1	2096	732	7.320000
NA	EC-Earth3	ssp245	r1i1p1f1	2097	382	3.820000
NA	EC-Earth3	ssp245	r1i1p1f1	2098	714	7.140000
NA	EC-Earth3	ssp245	r1i1p1f1	2099	305	3.050000
NA	EC-Earth3	ssp585	r1i1p1f1	2015	907	9.070000
NA	EC-Earth3	ssp585	r1i1p1f1	2016	374	3.740000
NA	EC-Earth3	ssp585	r1i1p1f1	2017	596	5.960000
NA	EC-Earth3	ssp585	r1i1p1f1	2018	762	7.620000
NA	EC-Earth3	ssp585	r1i1p1f1	2019	322	3.220000
NA	EC-Earth3	ssp585	r1i1p1f1	2020	1037	10.370000
NA	EC-Earth3	ssp585	r1i1p1f1	2021	992	9.920000
NA	EC-Earth3	ssp585	r1i1p1f1	2022	1039	10.390000
NA	EC-Earth3	ssp585	r1i1p1f1	2023	1719	17.190000
NA	EC-Earth3	ssp585	r1i1p1f1	2024	1095	10.950000
NA	EC-Earth3	ssp585	r1i1p1f1	2025	685	6.850000
NA	EC-Earth3	ssp585	r1i1p1f1	2026	1110	11.100000
NA	EC-Earth3	ssp585	r1i1p1f1	2027	405	4.050000
NA	EC-Earth3	ssp585	r1i1p1f1	2028	510	5.100000
NA	EC-Earth3	ssp585	r1i1p1f1	2029	515	5.150000
NA	EC-Earth3	ssp585	r1i1p1f1	2030	874	8.740000
NA	EC-Earth3	ssp585	r1i1p1f1	2031	660	6.600000
NA	EC-Earth3	ssp585	r1i1p1f1	2032	893	8.930000
NA	EC-Earth3	ssp585	r1i1p1f1	2033	177	1.770000
NA	EC-Earth3	ssp585	r1i1p1f1	2034	1126	11.260000
NA	EC-Earth3	ssp585	r1i1p1f1	2035	596	5.960000
NA	EC-Earth3	ssp585	r1i1p1f1	2036	909	9.090000
NA	EC-Earth3	ssp585	r1i1p1f1	2037	1065	10.650000
NA	EC-Earth3	ssp585	r1i1p1f1	2038	1009	10.090000
NA	EC-Earth3	ssp585	r1i1p1f1	2039	1179	11.790000
NA	EC-Earth3	ssp585	r1i1p1f1	2040	495	4.950000
NA	EC-Earth3	ssp585	r1i1p1f1	2041	911	9.110000
NA	EC-Earth3	ssp585	r1i1p1f1	2042	838	8.380000
NA	EC-Earth3	ssp585	r1i1p1f1	2043	1124	11.240000
NA	EC-Earth3	ssp585	r1i1p1f1	2044	939	9.390000
NA	EC-Earth3	ssp585	r1i1p1f1	2045	409	4.090000
NA	EC-Earth3	ssp585	r1i1p1f1	2046	302	3.020000
NA	EC-Earth3	ssp585	r1i1p1f1	2047	811	8.110000
NA	EC-Earth3	ssp585	r1i1p1f1	2048	898	8.980000
NA	EC-Earth3	ssp585	r1i1p1f1	2049	497	4.970000
NA	EC-Earth3	ssp585	r1i1p1f1	2050	607	6.070000
NA	EC-Earth3	ssp585	r1i1p1f1	2051	488	4.880000
NA	EC-Earth3	ssp585	r1i1p1f1	2052	1031	10.310000
NA	EC-Earth3	ssp585	r1i1p1f1	2053	1164	11.640000
NA	EC-Earth3	ssp585	r1i1p1f1	2054	718	7.180000
NA	EC-Earth3	ssp585	r1i1p1f1	2055	697	6.970000
NA	EC-Earth3	ssp585	r1i1p1f1	2056	707	7.070000
NA	EC-Earth3	ssp585	r1i1p1f1	2057	906	9.060000
NA	EC-Earth3	ssp585	r1i1p1f1	2058	816	8.160000
NA	EC-Earth3	ssp585	r1i1p1f1	2059	1525	15.250000
NA	EC-Earth3	ssp585	r1i1p1f1	2060	695	6.950000
NA	EC-Earth3	ssp585	r1i1p1f1	2061	533	5.330000
NA	EC-Earth3	ssp585	r1i1p1f1	2062	543	5.430000
NA	EC-Earth3	ssp585	r1i1p1f1	2063	916	9.160000
NA	EC-Earth3	ssp585	r1i1p1f1	2064	219	2.190000
NA	EC-Earth3	ssp585	r1i1p1f1	2065	1046	10.460000
NA	EC-Earth3	ssp585	r1i1p1f1	2066	705	7.050000
NA	EC-Earth3	ssp585	r1i1p1f1	2067	966	9.660000
NA	EC-Earth3	ssp585	r1i1p1f1	2068	518	5.180000
NA	EC-Earth3	ssp585	r1i1p1f1	2069	1114	11.140000
NA	EC-Earth3	ssp585	r1i1p1f1	2070	419	4.190000
NA	EC-Earth3	ssp585	r1i1p1f1	2071	722	7.220000
NA	EC-Earth3	ssp585	r1i1p1f1	2072	1298	12.980000
NA	EC-Earth3	ssp585	r1i1p1f1	2073	1018	10.180000
NA	EC-Earth3	ssp585	r1i1p1f1	2074	1064	10.640000
NA	EC-Earth3	ssp585	r1i1p1f1	2075	395	3.950000
NA	EC-Earth3	ssp585	r1i1p1f1	2076	737	7.370000
NA	EC-Earth3	ssp585	r1i1p1f1	2077	715	7.150000
NA	EC-Earth3	ssp585	r1i1p1f1	2078	385	3.850000
NA	EC-Earth3	ssp585	r1i1p1f1	2079	781	7.810000
NA	EC-Earth3	ssp585	r1i1p1f1	2080	1209	12.090000
NA	EC-Earth3	ssp585	r1i1p1f1	2081	1030	10.300000
NA	EC-Earth3	ssp585	r1i1p1f1	2082	105	1.050000
NA	EC-Earth3	ssp585	r1i1p1f1	2083	690	6.900000
NA	EC-Earth3	ssp585	r1i1p1f1	2084	656	6.560000
NA	EC-Earth3	ssp585	r1i1p1f1	2085	704	7.040000
NA	EC-Earth3	ssp585	r1i1p1f1	2086	0	0.000000
NA	EC-Earth3	ssp585	r1i1p1f1	2087	671	6.710000
NA	EC-Earth3	ssp585	r1i1p1f1	2088	1215	12.150000
NA	EC-Earth3	ssp585	r1i1p1f1	2089	556	5.560000
NA	EC-Earth3	ssp585	r1i1p1f1	2090	455	4.550000
NA	EC-Earth3	ssp585	r1i1p1f1	2091	476	4.760000
NA	EC-Earth3	ssp585	r1i1p1f1	2092	714	7.140000
NA	EC-Earth3	ssp585	r1i1p1f1	2093	1038	10.380000
NA	EC-Earth3	ssp585	r1i1p1f1	2094	979	9.790000
NA	EC-Earth3	ssp585	r1i1p1f1	2095	495	4.950000
NA	EC-Earth3	ssp585	r1i1p1f1	2096	581	5.810000
NA	EC-Earth3	ssp585	r1i1p1f1	2097	498	4.980000
NA	EC-Earth3	ssp585	r1i1p1f1	2098	394	3.940000
NA	EC-Earth3	ssp585	r1i1p1f1	2099	857	8.570000
NA	FGOALS-f3-L	historical	r1i1p1f1	1980	515	5.150000
NA	FGOALS-f3-L	historical	r1i1p1f1	1981	793	7.930000
NA	FGOALS-f3-L	historical	r1i1p1f1	1982	1004	10.040000
NA	FGOALS-f3-L	historical	r1i1p1f1	1983	496	4.960000
NA	FGOALS-f3-L	historical	r1i1p1f1	1984	91	0.910000
NA	FGOALS-f3-L	historical	r1i1p1f1	1985	828	8.280000
NA	FGOALS-f3-L	historical	r1i1p1f1	1986	426	4.260000
NA	FGOALS-f3-L	historical	r1i1p1f1	1987	1232	12.320000
NA	FGOALS-f3-L	historical	r1i1p1f1	1988	903	9.030000
NA	FGOALS-f3-L	historical	r1i1p1f1	1989	994	9.940000
NA	FGOALS-f3-L	historical	r1i1p1f1	1990	864	8.640000
NA	FGOALS-f3-L	historical	r1i1p1f1	1991	704	7.040000
NA	FGOALS-f3-L	historical	r1i1p1f1	1992	428	4.280000
NA	FGOALS-f3-L	historical	r1i1p1f1	1993	212	2.120000
NA	FGOALS-f3-L	historical	r1i1p1f1	1994	1028	10.280000
NA	FGOALS-f3-L	historical	r1i1p1f1	1995	814	8.140000
NA	FGOALS-f3-L	historical	r1i1p1f1	1996	657	6.570000
NA	FGOALS-f3-L	historical	r1i1p1f1	1997	1043	10.430000
NA	FGOALS-f3-L	historical	r1i1p1f1	1998	918	9.180000
NA	FGOALS-f3-L	historical	r1i1p1f1	1999	1104	11.040000
NA	FGOALS-f3-L	historical	r1i1p1f1	2000	1177	11.770000
NA	FGOALS-f3-L	historical	r1i1p1f1	2001	786	7.860000
NA	FGOALS-f3-L	historical	r1i1p1f1	2002	614	6.140000
NA	FGOALS-f3-L	historical	r1i1p1f1	2003	501	5.010000
NA	FGOALS-f3-L	historical	r1i1p1f1	2004	524	5.240000
NA	FGOALS-f3-L	historical	r1i1p1f1	2005	946	9.460000
NA	FGOALS-f3-L	historical	r1i1p1f1	2006	965	9.650000
NA	FGOALS-f3-L	historical	r1i1p1f1	2007	435	4.350000
NA	FGOALS-f3-L	historical	r1i1p1f1	2008	729	7.290000
NA	FGOALS-f3-L	historical	r1i1p1f1	2009	829	8.290000
NA	FGOALS-f3-L	historical	r1i1p1f1	2010	570	5.700000
NA	FGOALS-f3-L	historical	r1i1p1f1	2011	1115	11.150000
NA	FGOALS-f3-L	historical	r1i1p1f1	2012	805	8.050000
NA	FGOALS-f3-L	historical	r1i1p1f1	2013	609	6.090000
NA	FGOALS-f3-L	historical	r1i1p1f1	2014	589	5.890000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2015	506	5.060000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2016	519	5.190000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2017	504	5.040000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2018	673	6.730000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2019	594	5.940000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2020	1583	15.830000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2021	847	8.470000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2022	306	3.060000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2023	737	7.370000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2024	552	5.520000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2025	234	2.340000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2026	374	3.740000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2027	695	6.950000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2028	689	6.890000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2029	517	5.170000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2030	582	5.820000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2031	484	4.840000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2032	820	8.200000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2033	602	6.020000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2034	1153	11.530000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2035	787	7.870000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2036	664	6.640000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2037	1306	13.060000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2038	350	3.500000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2039	621	6.210000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2040	926	9.260000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2041	420	4.200000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2042	495	4.950000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2043	517	5.170000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2044	862	8.620000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2045	384	3.840000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2046	303	3.030000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2047	1041	10.410000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2048	325	3.250000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2049	360	3.600000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2050	934	9.340000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2051	403	4.030000
NA	FGOALS-f3-L	ssp245	r1i1p1f1	2052	710	7.100000
